State,Lat,Long,Sector,Source,Year,Value
Virginia,37.926868,-78.024902,Industrial,Coal,2018,4.023
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1980,5.57
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1981,4.235
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1982,4.245
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1983,3.799
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1984,4.823
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1985,4.663
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1986,4.774
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1987,4.554
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1988,4.818
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1989,4.58
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1990,4.312
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1991,4.02
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1992,4.028
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1993,4.013
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1994,3.75
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1995,3.691
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1996,4.14
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1997,4.672
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1998,4.217
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,1999,4.01
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2000,4.388
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2001,4.378
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2002,4.065
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2003,5.188
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2004,5.664
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2005,5.508
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2006,5.223
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2007,5.271
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2008,5.098
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2009,3.234
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2010,2.528
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2011,2.313
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2012,2.327
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2013,2.342
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2014,2.312
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2015,2.092
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2016,2.135
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2017,2.183
Virginia,37.926868,-78.024902,Industrial,Petroleum Products,2018,2.098
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1980,2.942
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1981,2.854
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1982,2.754
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1983,2.547
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1984,2.617
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1985,2.799
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1986,2.667
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1987,3.09
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1988,2.963
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1989,3.214
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1990,4.157
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1991,3.335
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1992,3.83
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1993,4.113
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1994,4.79
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1995,5.403
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1996,4.717
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1997,4.795
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1998,5.208
Virginia,37.926868,-78.024902,Industrial,Natural Gas,1999,5.322
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2000,4.286
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2001,3.683
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2002,4.229
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2003,3.918
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2004,4.132
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2005,4.23
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2006,4.077
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2007,4.12
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2008,3.69
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2009,3.471
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2010,3.72
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2011,3.994
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2012,4.387
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2013,4.643
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2014,4.897
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2015,5.255
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2016,5.312
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2017,5.632
Virginia,37.926868,-78.024902,Industrial,Natural Gas,2018,5.795
Virginia,37.926868,-78.024902,Transportation,Coal,1980,0
Virginia,37.926868,-78.024902,Transportation,Coal,1981,0
Virginia,37.926868,-78.024902,Transportation,Coal,1982,0
Virginia,37.926868,-78.024902,Transportation,Coal,1983,0
Virginia,37.926868,-78.024902,Transportation,Coal,1984,0
Virginia,37.926868,-78.024902,Transportation,Coal,1985,0
Virginia,37.926868,-78.024902,Transportation,Coal,1986,0
Virginia,37.926868,-78.024902,Transportation,Coal,1987,0
Virginia,37.926868,-78.024902,Transportation,Coal,1988,0
Virginia,37.926868,-78.024902,Transportation,Coal,1989,0
Virginia,37.926868,-78.024902,Transportation,Coal,1990,0
Virginia,37.926868,-78.024902,Transportation,Coal,1991,0
Virginia,37.926868,-78.024902,Transportation,Coal,1992,0
Virginia,37.926868,-78.024902,Transportation,Coal,1993,0
Virginia,37.926868,-78.024902,Transportation,Coal,1994,0
Virginia,37.926868,-78.024902,Transportation,Coal,1995,0
Virginia,37.926868,-78.024902,Transportation,Coal,1996,0
Virginia,37.926868,-78.024902,Transportation,Coal,1997,0
Virginia,37.926868,-78.024902,Transportation,Coal,1998,0
Virginia,37.926868,-78.024902,Transportation,Coal,1999,0
Virginia,37.926868,-78.024902,Transportation,Coal,2000,0
Virginia,37.926868,-78.024902,Transportation,Coal,2001,0
Virginia,37.926868,-78.024902,Transportation,Coal,2002,0
Virginia,37.926868,-78.024902,Transportation,Coal,2003,0
Virginia,37.926868,-78.024902,Transportation,Coal,2004,0
Virginia,37.926868,-78.024902,Transportation,Coal,2005,0
Virginia,37.926868,-78.024902,Transportation,Coal,2006,0
Virginia,37.926868,-78.024902,Transportation,Coal,2007,0
Virginia,37.926868,-78.024902,Transportation,Coal,2008,0
Virginia,37.926868,-78.024902,Transportation,Coal,2009,0
Virginia,37.926868,-78.024902,Transportation,Coal,2010,0
Virginia,37.926868,-78.024902,Transportation,Coal,2011,0
Virginia,37.926868,-78.024902,Transportation,Coal,2012,0
Virginia,37.926868,-78.024902,Transportation,Coal,2013,0
Virginia,37.926868,-78.024902,Transportation,Coal,2014,0
Virginia,37.926868,-78.024902,Transportation,Coal,2015,0
Virginia,37.926868,-78.024902,Transportation,Coal,2016,0
Virginia,37.926868,-78.024902,Transportation,Coal,2017,0
Virginia,37.926868,-78.024902,Transportation,Coal,2018,0
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1980,33.908
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1981,33.867
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1982,32.496
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1983,33.502
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1984,33.78
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1985,35.272
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1986,37.147
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1987,39.746
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1988,41.94
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1989,40.423
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1990,41.015
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1991,40.1
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1992,39.9
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1993,40.636
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1994,41.268
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1995,42.014
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1996,42.288
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1997,43.689
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1998,44.414
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,1999,45.191
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2000,47.921
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2001,47.914
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2002,48.09
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2003,49.949
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2004,53.988
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2005,54.926
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2006,56.084
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2007,55.894
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2008,51.116
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2009,49.116
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2010,50.941
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2011,49.045
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2012,49.786
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2013,49.742
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2014,50.501
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2015,49.868
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2016,50.112
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2017,50.665
Virginia,37.926868,-78.024902,Transportation,Petroleum Products,2018,51.736
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1980,0.445
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1981,0.581
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1982,0.596
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1983,0.394
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1984,0.36
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1985,0.244
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1986,0.268
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1987,0.35
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1988,0.455
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1989,0.323
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1990,0.384
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1991,0.367
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1992,0.356
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1993,0.322
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1994,0.353
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1995,0.348
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1996,0.435
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1997,0.418
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1998,0.389
Virginia,37.926868,-78.024902,Transportation,Natural Gas,1999,0.452
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2000,0.451
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2001,0.43
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2002,0.446
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2003,0.395
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2004,0.318
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2005,0.283
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2006,0.307
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2007,0.388
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2008,0.473
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2009,0.493
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2010,0.557
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2011,0.774
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2012,0.533
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2013,0.478
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2014,0.425
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2015,0.457
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2016,0.489
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2017,0.535
Virginia,37.926868,-78.024902,Transportation,Natural Gas,2018,0.592
Virginia,37.926868,-78.024902,Electric,Coal,1980,13.04
Virginia,37.926868,-78.024902,Electric,Coal,1981,15.231
Virginia,37.926868,-78.024902,Electric,Coal,1982,15.476
Virginia,37.926868,-78.024902,Electric,Coal,1983,15.649
Virginia,37.926868,-78.024902,Electric,Coal,1984,17.373
Virginia,37.926868,-78.024902,Electric,Coal,1985,17.268
Virginia,37.926868,-78.024902,Electric,Coal,1986,17.746
Virginia,37.926868,-78.024902,Electric,Coal,1987,19.996
Virginia,37.926868,-78.024902,Electric,Coal,1988,20.406
Virginia,37.926868,-78.024902,Electric,Coal,1989,24.935
Virginia,37.926868,-78.024902,Electric,Coal,1990,22.009
Virginia,37.926868,-78.024902,Electric,Coal,1991,23.07
Virginia,37.926868,-78.024902,Electric,Coal,1992,24.609
Virginia,37.926868,-78.024902,Electric,Coal,1993,27.708
Virginia,37.926868,-78.024902,Electric,Coal,1994,25.33
Virginia,37.926868,-78.024902,Electric,Coal,1995,27.314
Virginia,37.926868,-78.024902,Electric,Coal,1996,31.086
Virginia,37.926868,-78.024902,Electric,Coal,1997,32.267
Virginia,37.926868,-78.024902,Electric,Coal,1998,33.031
Virginia,37.926868,-78.024902,Electric,Coal,1999,34.087
Virginia,37.926868,-78.024902,Electric,Coal,2000,39.396
Virginia,37.926868,-78.024902,Electric,Coal,2001,37.315
Virginia,37.926868,-78.024902,Electric,Coal,2002,37.438
Virginia,37.926868,-78.024902,Electric,Coal,2003,35.478
Virginia,37.926868,-78.024902,Electric,Coal,2004,34.847
Virginia,37.926868,-78.024902,Electric,Coal,2005,35.259
Virginia,37.926868,-78.024902,Electric,Coal,2006,33.644
Virginia,37.926868,-78.024902,Electric,Coal,2007,35.687
Virginia,37.926868,-78.024902,Electric,Coal,2008,31.646
Virginia,37.926868,-78.024902,Electric,Coal,2009,25.596
Virginia,37.926868,-78.024902,Electric,Coal,2010,25.905
Virginia,37.926868,-78.024902,Electric,Coal,2011,20.598
Virginia,37.926868,-78.024902,Electric,Coal,2012,14.649
Virginia,37.926868,-78.024902,Electric,Coal,2013,21.449
Virginia,37.926868,-78.024902,Electric,Coal,2014,20.822
Virginia,37.926868,-78.024902,Electric,Coal,2015,17.534
Virginia,37.926868,-78.024902,Electric,Coal,2016,16.85
Virginia,37.926868,-78.024902,Electric,Coal,2017,11.065
Virginia,37.926868,-78.024902,Electric,Coal,2018,10.088
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1980,7.564
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1981,3.365
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1982,1.624
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1983,1.33
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1984,1.28
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1985,0.789
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1986,2.413
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1987,2.256
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1988,2.135
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1989,3.327
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1990,0.939
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1991,1.617
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1992,1.257
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1993,1.798
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1994,2.028
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1995,1.072
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1996,0.78
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1997,1.561
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1998,2.154
Virginia,37.926868,-78.024902,Electric,Petroleum Products,1999,2.446
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2000,2.082
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2001,3.856
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2002,2.774
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2003,4.36
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2004,3.956
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2005,3.301
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2006,0.617
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2007,1.545
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2008,0.925
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2009,0.791
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2010,1.002
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2011,0.38
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2012,0.271
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2013,0.233
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2014,0.93
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2015,0.868
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2016,0.44
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2017,0.359
Virginia,37.926868,-78.024902,Electric,Petroleum Products,2018,0.698
Virginia,37.926868,-78.024902,Electric,Natural Gas,1980,0.134
Virginia,37.926868,-78.024902,Electric,Natural Gas,1981,0.127
Virginia,37.926868,-78.024902,Electric,Natural Gas,1982,0.173
Virginia,37.926868,-78.024902,Electric,Natural Gas,1983,0.185
Virginia,37.926868,-78.024902,Electric,Natural Gas,1984,0.174
Virginia,37.926868,-78.024902,Electric,Natural Gas,1985,0.084
Virginia,37.926868,-78.024902,Electric,Natural Gas,1986,0.047
Virginia,37.926868,-78.024902,Electric,Natural Gas,1987,0.095
Virginia,37.926868,-78.024902,Electric,Natural Gas,1988,0.061
Virginia,37.926868,-78.024902,Electric,Natural Gas,1989,0.209
Virginia,37.926868,-78.024902,Electric,Natural Gas,1990,0.534
Virginia,37.926868,-78.024902,Electric,Natural Gas,1991,0.875
Virginia,37.926868,-78.024902,Electric,Natural Gas,1992,1.309
Virginia,37.926868,-78.024902,Electric,Natural Gas,1993,2.203
Virginia,37.926868,-78.024902,Electric,Natural Gas,1994,2.223
Virginia,37.926868,-78.024902,Electric,Natural Gas,1995,2.463
Virginia,37.926868,-78.024902,Electric,Natural Gas,1996,1.734
Virginia,37.926868,-78.024902,Electric,Natural Gas,1997,1.058
Virginia,37.926868,-78.024902,Electric,Natural Gas,1998,2.083
Virginia,37.926868,-78.024902,Electric,Natural Gas,1999,2.274
Virginia,37.926868,-78.024902,Electric,Natural Gas,2000,2.02
Virginia,37.926868,-78.024902,Electric,Natural Gas,2001,1.81
Virginia,37.926868,-78.024902,Electric,Natural Gas,2002,1.899
Virginia,37.926868,-78.024902,Electric,Natural Gas,2003,1.922
Virginia,37.926868,-78.024902,Electric,Natural Gas,2004,2.658
Virginia,37.926868,-78.024902,Electric,Natural Gas,2005,3.666
Virginia,37.926868,-78.024902,Electric,Natural Gas,2006,3.294
Virginia,37.926868,-78.024902,Electric,Natural Gas,2007,4.948
Virginia,37.926868,-78.024902,Electric,Natural Gas,2008,4.248
Virginia,37.926868,-78.024902,Electric,Natural Gas,2009,5.221
Virginia,37.926868,-78.024902,Electric,Natural Gas,2010,7.654
Virginia,37.926868,-78.024902,Electric,Natural Gas,2011,7.763
Virginia,37.926868,-78.024902,Electric,Natural Gas,2012,10.403
Virginia,37.926868,-78.024902,Electric,Natural Gas,2013,9.42
Virginia,37.926868,-78.024902,Electric,Natural Gas,2014,8.782
Virginia,37.926868,-78.024902,Electric,Natural Gas,2015,13.629
Virginia,37.926868,-78.024902,Electric,Natural Gas,2016,16.49
Virginia,37.926868,-78.024902,Electric,Natural Gas,2017,17.37
Virginia,37.926868,-78.024902,Electric,Natural Gas,2018,19.844
Vermont,44,-72.699997,Residential,Coal,1980,0.005
Vermont,44,-72.699997,Residential,Coal,1981,0.01
Vermont,44,-72.699997,Residential,Coal,1982,0.006
Vermont,44,-72.699997,Residential,Coal,1983,0.005
Vermont,44,-72.699997,Residential,Coal,1984,0.007
Vermont,44,-72.699997,Residential,Coal,1985,0.023
Vermont,44,-72.699997,Residential,Coal,1986,0.006
Vermont,44,-72.699997,Residential,Coal,1987,0.006
Vermont,44,-72.699997,Residential,Coal,1988,0.004
Vermont,44,-72.699997,Residential,Coal,1989,0.002
Vermont,44,-72.699997,Residential,Coal,1990,0.003
Vermont,44,-72.699997,Residential,Coal,1991,0.002
Vermont,44,-72.699997,Residential,Coal,1992,0.003
Vermont,44,-72.699997,Residential,Coal,1993,0.002
Vermont,44,-72.699997,Residential,Coal,1994,0.002
Vermont,44,-72.699997,Residential,Coal,1995,0.001
Vermont,44,-72.699997,Residential,Coal,1996,0
Vermont,44,-72.699997,Residential,Coal,1997,0.001
Vermont,44,-72.699997,Residential,Coal,1998,0.001
Vermont,44,-72.699997,Residential,Coal,1999,0.001
Vermont,44,-72.699997,Residential,Coal,2000,0
Vermont,44,-72.699997,Residential,Coal,2001,0.001
Vermont,44,-72.699997,Residential,Coal,2002,0
Vermont,44,-72.699997,Residential,Coal,2003,0
Vermont,44,-72.699997,Residential,Coal,2004,0
Vermont,44,-72.699997,Residential,Coal,2005,0
Vermont,44,-72.699997,Residential,Coal,2006,0
Vermont,44,-72.699997,Residential,Coal,2007,0
Vermont,44,-72.699997,Residential,Coal,2008,0
Vermont,44,-72.699997,Residential,Coal,2009,0
Vermont,44,-72.699997,Residential,Coal,2010,0
Vermont,44,-72.699997,Residential,Coal,2011,0
Vermont,44,-72.699997,Residential,Coal,2012,0
Vermont,44,-72.699997,Residential,Coal,2013,0
Vermont,44,-72.699997,Residential,Coal,2014,0
Vermont,44,-72.699997,Residential,Coal,2015,0
Vermont,44,-72.699997,Residential,Coal,2016,0
Vermont,44,-72.699997,Residential,Coal,2017,0
Vermont,44,-72.699997,Residential,Coal,2018,0
Vermont,44,-72.699997,Residential,Petroleum Products,1980,1.088
Vermont,44,-72.699997,Residential,Petroleum Products,1981,1.002
Vermont,44,-72.699997,Residential,Petroleum Products,1982,0.738
Vermont,44,-72.699997,Residential,Petroleum Products,1983,1.038
Vermont,44,-72.699997,Residential,Petroleum Products,1984,1.279
Vermont,44,-72.699997,Residential,Petroleum Products,1985,1.384
Vermont,44,-72.699997,Residential,Petroleum Products,1986,1.114
Vermont,44,-72.699997,Residential,Petroleum Products,1987,1.164
Vermont,44,-72.699997,Residential,Petroleum Products,1988,1.248
Vermont,44,-72.699997,Residential,Petroleum Products,1989,1.363
Vermont,44,-72.699997,Residential,Petroleum Products,1990,1.27
Vermont,44,-72.699997,Residential,Petroleum Products,1991,1.335
Vermont,44,-72.699997,Residential,Petroleum Products,1992,1.446
Vermont,44,-72.699997,Residential,Petroleum Products,1993,1.406
Vermont,44,-72.699997,Residential,Petroleum Products,1994,1.339
Vermont,44,-72.699997,Residential,Petroleum Products,1995,1.298
Vermont,44,-72.699997,Residential,Petroleum Products,1996,1.357
Vermont,44,-72.699997,Residential,Petroleum Products,1997,1.318
Vermont,44,-72.699997,Residential,Petroleum Products,1998,1.256
Vermont,44,-72.699997,Residential,Petroleum Products,1999,1.227
Vermont,44,-72.699997,Residential,Petroleum Products,2000,1.43
Vermont,44,-72.699997,Residential,Petroleum Products,2001,1.424
Vermont,44,-72.699997,Residential,Petroleum Products,2002,1.324
Vermont,44,-72.699997,Residential,Petroleum Products,2003,1.409
Vermont,44,-72.699997,Residential,Petroleum Products,2004,1.601
Vermont,44,-72.699997,Residential,Petroleum Products,2005,1.465
Vermont,44,-72.699997,Residential,Petroleum Products,2006,1.369
Vermont,44,-72.699997,Residential,Petroleum Products,2007,1.322
Vermont,44,-72.699997,Residential,Petroleum Products,2008,1.144
Vermont,44,-72.699997,Residential,Petroleum Products,2009,1.297
Vermont,44,-72.699997,Residential,Petroleum Products,2010,1.136
Vermont,44,-72.699997,Residential,Petroleum Products,2011,1.095
Vermont,44,-72.699997,Residential,Petroleum Products,2012,0.934
Vermont,44,-72.699997,Residential,Petroleum Products,2013,1.077
Vermont,44,-72.699997,Residential,Petroleum Products,2014,1.172
Vermont,44,-72.699997,Residential,Petroleum Products,2015,1.204
Vermont,44,-72.699997,Residential,Petroleum Products,2016,1.111
Vermont,44,-72.699997,Residential,Petroleum Products,2017,1.173
Vermont,44,-72.699997,Residential,Petroleum Products,2018,1.234
Vermont,44,-72.699997,Residential,Natural Gas,1980,0.068
Vermont,44,-72.699997,Residential,Natural Gas,1981,0.068
Vermont,44,-72.699997,Residential,Natural Gas,1982,0.067
Vermont,44,-72.699997,Residential,Natural Gas,1983,0.066
Vermont,44,-72.699997,Residential,Natural Gas,1984,0.071
Vermont,44,-72.699997,Residential,Natural Gas,1985,0.077
Vermont,44,-72.699997,Residential,Natural Gas,1986,0.084
Vermont,44,-72.699997,Residential,Natural Gas,1987,0.087
Vermont,44,-72.699997,Residential,Natural Gas,1988,0.098
Vermont,44,-72.699997,Residential,Natural Gas,1989,0.111
Vermont,44,-72.699997,Residential,Natural Gas,1990,0.112
Vermont,44,-72.699997,Residential,Natural Gas,1991,0.116
Vermont,44,-72.699997,Residential,Natural Gas,1992,0.133
Vermont,44,-72.699997,Residential,Natural Gas,1993,0.134
Vermont,44,-72.699997,Residential,Natural Gas,1994,0.129
Vermont,44,-72.699997,Residential,Natural Gas,1995,0.121
Vermont,44,-72.699997,Residential,Natural Gas,1996,0.136
Vermont,44,-72.699997,Residential,Natural Gas,1997,0.141
Vermont,44,-72.699997,Residential,Natural Gas,1998,0.132
Vermont,44,-72.699997,Residential,Natural Gas,1999,0.138
Vermont,44,-72.699997,Residential,Natural Gas,2000,0.153
Vermont,44,-72.699997,Residential,Natural Gas,2001,0.146
Vermont,44,-72.699997,Residential,Natural Gas,2002,0.147
Vermont,44,-72.699997,Residential,Natural Gas,2003,0.166
Vermont,44,-72.699997,Residential,Natural Gas,2004,0.166
Vermont,44,-72.699997,Residential,Natural Gas,2005,0.165
Vermont,44,-72.699997,Residential,Natural Gas,2006,0.153
Vermont,44,-72.699997,Residential,Natural Gas,2007,0.17
Vermont,44,-72.699997,Residential,Natural Gas,2008,0.164
Vermont,44,-72.699997,Residential,Natural Gas,2009,0.17
Vermont,44,-72.699997,Residential,Natural Gas,2010,0.164
Vermont,44,-72.699997,Residential,Natural Gas,2011,0.172
Vermont,44,-72.699997,Residential,Natural Gas,2012,0.162
